id,mycT,mybDKO,mycT_mybDKO_down,mycT_down,mybDKO_down
AT4G35190,-0.284505936,0.46,N,N,N
AT1G01750,-0.265080818,0.46,N,N,N
AT2G24490,-0.243680376,0.46,N,N,N
AT2G30420,-0.228761039,0.46,N,N,N
AT2G44310,-0.209714531,0.46,N,N,N
AT3G59680,-0.20929524,0.46,N,N,N
AT3G12690,-0.208967102,0.46,N,N,N
AT2G16640,-0.208793381,0.46,N,N,N
AT5G05210,-0.202782672,0.46,N,N,N
AT5G37530,-0.202710901,0.46,N,N,N
AT4G10450,-0.192434831,0.46,N,N,N
AT1G64320,-0.180572246,0.46,N,N,N
AT2G02060,-0.180504244,0.46,N,N,N
AT5G24105,-0.167727446,0.46,N,N,N
AT4G12580,-0.158365596,0.46,N,N,N
AT5G22110,-0.157927468,0.46,N,N,N
AT3G19080,-0.152630216,0.46,N,N,N
AT3G18730,-0.138827705,0.46,N,N,N
AT2G31890,-0.137118856,0.46,N,N,N
AT3G02900,-0.136850103,0.46,N,N,N
AT2G29180,-0.13632322,0.46,N,N,N
AT2G39420,-0.120362779,0.46,N,N,N
AT5G41060,-0.115759368,0.46,N,N,N
AT5G33370,-0.103762322,0.46,N,N,N
AT1G22970,-0.101561457,0.46,N,N,N
AT3G04470,-0.094877568,0.46,N,N,N
AT3G27100,-0.0942396,0.46,N,N,N
AT2G28720,-0.092454331,0.46,N,N,N
AT5G08180,-0.091990061,0.46,N,N,N
AT1G03760,-0.086870183,0.46,N,N,N
AT5G52410,-0.083425756,0.46,N,N,N
AT5G47890,-0.081998339,0.46,N,N,N
AT1G56290,-0.078698211,0.46,N,N,N
AT2G30620,-0.075511745,0.46,N,N,N
AT5G07150,-0.071943305,0.46,N,N,N
AT5G09790,-0.067114196,0.46,N,N,N
AT5G48570,-0.066370078,0.46,N,N,N
AT1G20090,-0.057129194,0.46,N,N,N
AT1G20430,-0.056401496,0.46,N,N,N
AT1G20816,-0.052781958,0.46,N,N,N
AT3G21950,-0.051729582,0.46,N,N,N
AT1G35530,-0.050499482,0.46,N,N,N
AT1G56340,-0.036352882,0.46,N,N,N
AT2G45180,-0.035721738,0.46,N,N,N
AT1G69520,-0.032214625,0.46,N,N,N
AT1G07570,-0.029822863,0.46,N,N,N
AT2G22420,-0.024658451,0.46,N,N,N
AT5G64150,-0.014328137,0.46,N,N,N
AT5G49160,-0.009057963,0.46,N,N,N
AT2G30350,-0.007605659,0.46,N,N,N
AT5G56980,-0.006408241,0.46,N,N,N
AT4G19150,-0.003794512,0.46,N,N,N
AT4G10130,0.001849372,0.46,N,N,N
AT2G21640,0.009618003,0.46,N,N,N
AT1G49600,0.011089695,0.46,N,N,N
AT2G37020,0.040878853,0.46,N,N,N
AT1G64110,0.046129171,0.46,N,N,N
AT5G43890,0.062640719,0.46,N,N,N
AT1G61065,0.06703718,0.46,N,N,N
AT5G50570,0.095185524,0.46,N,N,N
AT2G31010,0.096530058,0.46,N,N,N
AT3G17611,0.105460508,0.46,N,N,N
AT3G15680,0.112489427,0.46,N,N,N
AT5G23380,0.121605571,0.46,N,N,N
AT3G02610,0.155950278,0.46,N,N,N
AT2G37600,0.186228728,0.46,N,N,N
AT5G50335,0.215327552,0.46,N,N,N
AT5G59380,0.221900789,0.46,N,N,N
AT3G13520,0.246218137,0.46,N,N,N
AT2G25210,0.262585702,0.46,N,N,N
AT4G29020,0.267090295,0.46,N,N,N
AT4G37620,0.320272045,0.46,N,N,N
AT4G26800,0.328421857,0.46,N,N,N
ATCG00550,0.361300531,0.46,N,N,N
AT5G11550,0.386595531,0.46,N,N,N
AT2G47930,0.387348832,0.46,N,N,N
AT3G20075,-0.938072251,0.47,N,Y,N
AT4G19550,-0.557633209,0.47,N,N,N
AT1G43890,-0.547167134,0.47,N,N,N
AT3G51450,-0.541512245,0.47,N,N,N
AT1G01700,-0.524266569,0.47,N,N,N
AT3G55090,-0.517356807,0.47,N,N,N
AT5G50090,-0.47091795,0.47,N,N,N
AT2G03110,-0.449232419,0.47,N,N,N
AT1G10330,-0.344357276,0.47,N,N,N
AT5G57180,-0.328544769,0.47,N,N,N
AT1G47830,-0.317006297,0.47,N,N,N
AT2G31305,-0.314227836,0.47,N,N,N
AT4G02750,-0.309684499,0.47,N,N,N
AT3G44798,-0.301987681,0.47,N,N,N
AT5G07640,-0.299560282,0.47,N,N,N
AT4G37090,-0.297220596,0.47,N,N,N
AT5G24490,-0.282851164,0.47,N,N,N
AT3G02555,-0.267466421,0.47,N,N,N
AT1G59560,-0.266823495,0.47,N,N,N
AT5G56220,-0.254650781,0.47,N,N,N
AT2G25690,-0.252639641,0.47,N,N,N
AT4G19160,-0.246782366,0.47,N,N,N
AT4G18372,-0.24513855,0.47,N,N,N
AT4G37095,-0.241233759,0.47,N,N,N
AT3G22760,-0.239219157,0.47,N,N,N
AT2G35035,-0.230636415,0.47,N,N,N
AT5G48600,-0.222320432,0.47,N,N,N
AT2G17620,-0.221971749,0.47,N,N,N
AT3G03040,-0.213195656,0.47,N,N,N
AT1G14180,-0.205546285,0.47,N,N,N
AT3G23710,-0.196240134,0.47,N,N,N
AT2G21195,-0.194591689,0.47,N,N,N
AT4G28510,-0.189585278,0.47,N,N,N
AT5G20940,-0.178848081,0.47,N,N,N
AT2G26400,-0.177249703,0.47,N,N,N
AT5G42690,-0.170049549,0.47,N,N,N
AT5G49220,-0.169295251,0.47,N,N,N
AT3G54650,-0.167947143,0.47,N,N,N
AT3G14170,-0.162271429,0.47,N,N,N
AT3G52300,-0.16000132,0.47,N,N,N
AT2G47640,-0.156564396,0.47,N,N,N
AT1G60870,-0.140942278,0.47,N,N,N
AT3G24500,-0.12744202,0.47,N,N,N
AT4G34250,-0.123570186,0.47,N,N,N
AT1G34030,-0.122692982,0.47,N,N,N
AT3G08910,-0.121025409,0.47,N,N,N
AT1G13740,-0.120238709,0.47,N,N,N
AT5G63460,-0.114798994,0.47,N,N,N
AT5G41330,-0.109929775,0.47,N,N,N
AT1G05810,-0.108524457,0.47,N,N,N
AT1G75840,-0.10796024,0.47,N,N,N
AT2G38120,-0.105589662,0.47,N,N,N
AT3G25970,-0.10137702,0.47,N,N,N
AT4G16530,-0.098155644,0.47,N,N,N
AT1G09645,-0.096930222,0.47,N,N,N
AT1G23940,-0.096676019,0.47,N,N,N
AT5G09800,-0.094925257,0.47,N,N,N
AT4G01990,-0.091725082,0.47,N,N,N
AT4G28780,-0.090334272,0.47,N,N,N
AT4G08950,-0.08803952,0.47,N,N,N
AT1G05640,-0.083890874,0.47,N,N,N
AT1G80170,-0.081404388,0.47,N,N,N
AT5G19480,-0.078276005,0.47,N,N,N
AT2G19090,-0.076922003,0.47,N,N,N
AT2G36792,-0.056919967,0.47,N,N,N
AT1G28050,-0.050279861,0.47,N,N,N
AT3G14890,-0.049015961,0.47,N,N,N
AT5G23760,-0.045395591,0.47,N,N,N
AT1G30880,-0.042780941,0.47,N,N,N
AT4G29360,-0.039094092,0.47,N,N,N
AT2G21790,-0.032313528,0.47,N,N,N
AT3G16180,-0.030775545,0.47,N,N,N
AT5G20600,-0.018302853,0.47,N,N,N
AT3G21300,-0.017277991,0.47,N,N,N
AT2G47010,-0.012983224,0.47,N,N,N
AT5G12920,0.004529659,0.47,N,N,N
AT5G43070,0.011977229,0.47,N,N,N
AT1G33140,0.026815094,0.47,N,N,N
AT5G49665,0.028410465,0.47,N,N,N
AT4G27970,0.029294307,0.47,N,N,N
AT2G01755,0.038387127,0.47,N,N,N
AT3G12700,0.040672541,0.47,N,N,N
AT2G28650,0.041492129,0.47,N,N,N
AT4G00231,0.05107068,0.47,N,N,N
AT3G23390,0.051745349,0.47,N,N,N
AT5G10830,0.053294936,0.47,N,N,N
AT2G36160,0.061978978,0.47,N,N,N
AT3G22230,0.101212805,0.47,N,N,N
AT5G14920,0.113881845,0.47,N,N,N
AT5G64350,0.12073671,0.47,N,N,N
AT1G76490,0.136487062,0.47,N,N,N
AT5G53070,0.149448931,0.47,N,N,N
AT1G33350,0.166249343,0.47,N,N,N
AT5G64650,0.182930711,0.47,N,N,N
AT5G07090,0.187155387,0.47,N,N,N
AT1G18250,0.191376285,0.47,N,N,N
AT1G77540,0.216587262,0.47,N,N,N
AT3G06700,0.219253997,0.47,N,N,N
AT2G44798,0.248634336,0.47,N,N,N
AT2G26520,0.285754482,0.47,N,N,N
AT5G53144,0.525422847,0.47,N,N,N
AT4G22485,0.536020399,0.47,N,N,N
AT5G37660,0.54221758,0.47,N,N,N
AT1G22810,0.692400042,0.47,N,N,N
AT5G05420,0.851477475,0.47,N,N,N
AT1G58160,-0.75818208,0.48,N,Y,N
AT5G54064,-0.710871398,0.48,N,N,N
AT4G13560,-0.616919268,0.48,N,N,N
AT5G10625,-0.515169821,0.48,N,N,N
AT2G41450,-0.463400521,0.48,N,N,N
AT4G14305,-0.43503299,0.48,N,N,N
AT5G26667,-0.426311837,0.48,N,N,N
AT1G63420,-0.308281902,0.48,N,N,N
AT1G09610,-0.300123725,0.48,N,N,N
AT2G04430,-0.296366647,0.48,N,N,N
AT5G67260,-0.288558126,0.48,N,N,N
AT1G62680,-0.276988577,0.48,N,N,N
AT2G20980,-0.272663107,0.48,N,N,N
AT2G32150,-0.261451025,0.48,N,N,N
AT4G01900,-0.246028304,0.48,N,N,N
AT5G44370,-0.23733556,0.48,N,N,N
AT5G23590,-0.22858884,0.48,N,N,N
AT3G48500,-0.226337855,0.48,N,N,N
AT3G62840,-0.220164211,0.48,N,N,N
AT5G08120,-0.218711452,0.48,N,N,N
AT4G08310,-0.213961798,0.48,N,N,N
AT2G18740,-0.20986234,0.48,N,N,N
AT1G16030,-0.19959892,0.48,N,N,N
AT3G49900,-0.197798179,0.48,N,N,N
AT4G27880,-0.193085215,0.48,N,N,N
AT2G19350,-0.187060445,0.48,N,N,N
AT3G52070,-0.180059379,0.48,N,N,N
AT5G38280,-0.176814849,0.48,N,N,N
AT5G05990,-0.172634909,0.48,N,N,N
AT4G30410,-0.169421355,0.48,N,N,N
AT5G37055,-0.165317447,0.48,N,N,N
AT2G31840,-0.15849332,0.48,N,N,N
AT5G45010,-0.15828094,0.48,N,N,N
AT5G63190,-0.146466311,0.48,N,N,N
AT2G27400,-0.14103743,0.48,N,N,N
AT5G62910,-0.134742384,0.48,N,N,N
AT5G07152,-0.131516637,0.48,N,N,N
AT4G28010,-0.127662569,0.48,N,N,N
AT4G04180,-0.125687213,0.48,N,N,N
AT2G23380,-0.122203708,0.48,N,N,N
AT3G25870,-0.121015401,0.48,N,N,N
AT1G71528,-0.111304835,0.48,N,N,N
AT3G49250,-0.101445264,0.48,N,N,N
AT5G66800,-0.09482973,0.48,N,N,N
AT3G55340,-0.090141434,0.48,N,N,N
AT4G28650,-0.084626744,0.48,N,N,N
AT5G38010,-0.071650375,0.48,N,N,N
AT3G18910,-0.06866217,0.48,N,N,N
AT1G02690,-0.06835578,0.48,N,N,N
AT5G19300,-0.059525565,0.48,N,N,N
AT1G07260,-0.043433423,0.48,N,N,N
AT2G02050,-0.04070688,0.48,N,N,N
AT3G58020,-0.037387989,0.48,N,N,N
AT4G19590,-0.036836768,0.48,N,N,N
AT3G09032,-0.034283476,0.48,N,N,N
AT1G04730,-0.029230711,0.48,N,N,N
AT5G57190,-0.02860692,0.48,N,N,N
AT5G19510,-0.027378834,0.48,N,N,N
AT2G38750,-0.024170573,0.48,N,N,N
AT1G31350,-0.019657985,0.48,N,N,N
AT2G37925,-0.019279063,0.48,N,N,N
AT5G08480,-0.008896401,0.48,N,N,N
AT4G38330,-0.0070015,0.48,N,N,N
AT5G06430,0.010190227,0.48,N,N,N
AT5G58580,0.011320536,0.48,N,N,N
AT3G03060,0.012257466,0.48,N,N,N
AT1G06760,0.015107265,0.48,N,N,N
AT1G64600,0.017440448,0.48,N,N,N
AT3G60260,0.019010293,0.48,N,N,N
AT1G29320,0.01929052,0.48,N,N,N
AT1G15800,0.019465823,0.48,N,N,N
AT3G46990,0.021634071,0.48,N,N,N
AT1G30230,0.025998262,0.48,N,N,N
AT1G17710,0.046719373,0.48,N,N,N
AT3G21010,0.053538427,0.48,N,N,N
AT1G22550,0.075914094,0.48,N,N,N
AT2G23670,0.079521092,0.48,N,N,N
AT1G66520,0.080255481,0.48,N,N,N
AT4G26670,0.084987624,0.48,N,N,N
AT4G24510,0.086582253,0.48,N,N,N
AT1G10540,0.100028818,0.48,N,N,N
AT5G13840,0.125561419,0.48,N,N,N
AT1G77200,0.133523673,0.48,N,N,N
AT3G52580,0.144007591,0.48,N,N,N
AT5G65280,0.160331453,0.48,N,N,N
AT5G05370,0.246555303,0.48,N,N,N
AT2G31490,0.26338331,0.48,N,N,N
AT1G08270,0.346922474,0.48,N,N,N
AT3G49950,0.418357858,0.48,N,N,N
AT1G04295,0.550610996,0.48,N,N,N
AT3G53365,0.556393349,0.48,N,N,N
AT3G11591,0.567772739,0.48,N,N,N
AT4G36030,0.691774857,0.48,N,N,N
AT1G27620,-0.476925886,0.49,N,N,N
AT1G01080,-0.470174977,0.49,N,N,N
AT3G05240,-0.459431619,0.49,N,N,N
AT1G52565,-0.430773946,0.49,N,N,N
AT3G25060,-0.368087084,0.49,N,N,N
AT3G22670,-0.368028779,0.49,N,N,N
AT1G21830,-0.332890056,0.49,N,N,N
AT3G22190,-0.332063418,0.49,N,N,N
AT1G69210,-0.291703058,0.49,N,N,N
AT4G12420,-0.289073212,0.49,N,N,N
AT5G28060,-0.285694965,0.49,N,N,N
AT4G09970,-0.27938462,0.49,N,N,N
AT2G23790,-0.261833748,0.49,N,N,N
AT4G40060,-0.250997155,0.49,N,N,N
AT2G33990,-0.249485947,0.49,N,N,N
AT3G60900,-0.249331232,0.49,N,N,N
AT1G16220,-0.245179041,0.49,N,N,N
AT5G10950,-0.243251916,0.49,N,N,N
AT1G52930,-0.238545367,0.49,N,N,N
AT3G27120,-0.220409335,0.49,N,N,N
AT1G55690,-0.211288875,0.49,N,N,N
AT2G18390,-0.210625234,0.49,N,N,N
AT4G16695,-0.198857529,0.49,N,N,N
AT2G29125,-0.183267558,0.49,N,N,N
AT2G04235,-0.182615723,0.49,N,N,N
AT1G60640,-0.18245576,0.49,N,N,N
AT1G34630,-0.179685661,0.49,N,N,N
AT3G49100,-0.174501628,0.49,N,N,N
AT3G26680,-0.164969193,0.49,N,N,N
AT1G53530,-0.161670318,0.49,N,N,N
AT5G37475,-0.155633706,0.49,N,N,N
AT1G70470,-0.153143113,0.49,N,N,N
AT2G30410,-0.151341046,0.49,N,N,N
AT4G13850,-0.148425472,0.49,N,N,N
AT5G23940,-0.146679675,0.49,N,N,N
AT5G17400,-0.145769571,0.49,N,N,N
AT5G35670,-0.136220273,0.49,N,N,N
AT5G02010,-0.132525511,0.49,N,N,N
AT4G21270,-0.126121255,0.49,N,N,N
AT2G23940,-0.117794269,0.49,N,N,N
AT5G19790,-0.117540421,0.49,N,N,N
AT5G27760,-0.116916128,0.49,N,N,N
AT2G39100,-0.107868562,0.49,N,N,N
AT3G20540,-0.101335497,0.49,N,N,N
AT1G61580,-0.096627476,0.49,N,N,N
AT2G46490,-0.090816614,0.49,N,N,N
AT5G48775,-0.088809267,0.49,N,N,N
AT3G44770,-0.0725125,0.49,N,N,N
AT5G12360,-0.027539024,0.49,N,N,N
AT1G15175,-0.024773501,0.49,N,N,N
AT2G44650,-0.014258978,0.49,N,N,N
AT5G20060,-0.0137233,0.49,N,N,N
AT1G78770,-0.00624094,0.49,N,N,N
AT5G52340,0,0.49,N,N,N
AT2G28600,0.005127634,0.49,N,N,N
AT3G02400,0.005619073,0.49,N,N,N
AT5G63180,0.010578227,0.49,N,N,N
AT5G10350,0.011561327,0.49,N,N,N
ATCG01310,0.013029354,0.49,N,N,N
AT1G26330,0.014609695,0.49,N,N,N
AT1G05970,0.020187966,0.49,N,N,N
AT3G11500,0.066370891,0.49,N,N,N
AT1G60545,0.071912241,0.49,N,N,N
AT4G23930,0.073125198,0.49,N,N,N
AT4G36910,0.078297934,0.49,N,N,N
AT3G19620,0.101402032,0.49,N,N,N
AT3G45030,0.106072251,0.49,N,N,N
AT5G66558,0.124328135,0.49,N,N,N
AT5G19780,0.125074041,0.49,N,N,N
AT1G33040,0.174156968,0.49,N,N,N
AT5G52640,0.179296227,0.49,N,N,N
AT1G05205,0.190241048,0.49,N,N,N
AT4G28830,0.192359254,0.49,N,N,N
AT1G23850,0.215625733,0.49,N,N,N
AT5G60020,0.244474531,0.49,N,N,N
AT3G02190,0.247700156,0.49,N,N,N
AT5G44578,0.263983414,0.49,N,N,N
AT5G10140,0.291794126,0.49,N,N,N
AT1G18650,0.292039492,0.49,N,N,N
ATCG00810,0.327619207,0.49,N,N,N
AT1G07128,0.460222787,0.49,N,N,N
AT3G12460,0.534336428,0.49,N,N,N
AT3G46230,0.569195185,0.49,N,N,N
AT3G01070,0.796887923,0.49,N,N,N
AT4G36450,-0.856295538,0.5,N,Y,N
AT3G13170,-0.748576885,0.5,N,N,N
AT3G62280,-0.649623133,0.5,N,N,N
AT2G06002,-0.605693096,0.5,N,N,N
AT1G21810,-0.593129822,0.5,N,N,N
AT1G14687,-0.491058695,0.5,N,N,N
AT5G43290,-0.473464113,0.5,N,N,N
AT1G60140,-0.415361071,0.5,N,N,N
AT1G44350,-0.415037499,0.5,N,N,N
AT1G08610,-0.390459477,0.5,N,N,N
AT2G36026,-0.336293178,0.5,N,N,N
AT5G62170,-0.330191406,0.5,N,N,N
AT1G19980,-0.320694495,0.5,N,N,N
AT2G18876,-0.284906873,0.5,N,N,N
AT1G23410,-0.280144024,0.5,N,N,N
AT2G27790,-0.262649225,0.5,N,N,N
AT2G07170,-0.260879521,0.5,N,N,N
AT3G03180,-0.255642967,0.5,N,N,N
AT5G12050,-0.245173967,0.5,N,N,N
AT1G04520,-0.240654185,0.5,N,N,N
AT5G40340,-0.237239856,0.5,N,N,N
AT2G17380,-0.232317192,0.5,N,N,N
AT3G15770,-0.230804332,0.5,N,N,N
AT1G17880,-0.213500451,0.5,N,N,N
AT1G66173,-0.181088047,0.5,N,N,N
AT1G12650,-0.177131353,0.5,N,N,N
AT1G49530,-0.172522113,0.5,N,N,N
AT5G04320,-0.164730164,0.5,N,N,N
AT4G25340,-0.160748528,0.5,N,N,N
AT2G26760,-0.157142972,0.5,N,N,N
AT5G32450,-0.156908605,0.5,N,N,N
AT4G20420,-0.152003093,0.5,N,N,N
AT1G10810,-0.151141526,0.5,N,N,N
AT3G04840,-0.144449315,0.5,N,N,N
AT3G18840,-0.14404637,0.5,N,N,N
AT4G14480,-0.142833083,0.5,N,N,N
AT4G09990,-0.142238176,0.5,N,N,N
AT1G07200,-0.138279375,0.5,N,N,N
AT1G59540,-0.136881806,0.5,N,N,N
AT4G22900,-0.134147442,0.5,N,N,N
AT2G35160,-0.131493919,0.5,N,N,N
AT5G16690,-0.129861136,0.5,N,N,N
AT3G22060,-0.127458983,0.5,N,N,N
AT5G20720,-0.123795739,0.5,N,N,N
AT4G35050,-0.122710363,0.5,N,N,N
AT2G02740,-0.122587185,0.5,N,N,N
AT2G35540,-0.116315587,0.5,N,N,N
AT1G21160,-0.103245156,0.5,N,N,N
AT4G38950,-0.091413317,0.5,N,N,N
AT5G16780,-0.089329602,0.5,N,N,N
AT4G29710,-0.085518071,0.5,N,N,N
AT5G02050,-0.083710101,0.5,N,N,N
AT5G28770,-0.081851754,0.5,N,N,N
AT1G34640,-0.075535024,0.5,N,N,N
AT5G51750,-0.072388529,0.5,N,N,N
AT2G32980,-0.069807713,0.5,N,N,N
AT1G74910,-0.067246571,0.5,N,N,N
AT5G55920,-0.065302144,0.5,N,N,N
AT5G56750,-0.060872017,0.5,N,N,N
AT4G21105,-0.04289184,0.5,N,N,N
AT5G23395,-0.041435328,0.5,N,N,N
AT1G75780,-0.028081067,0.5,N,N,N
AT2G20940,-0.009647865,0.5,N,N,N
AT3G29075,-0.009605023,0.5,N,N,N
AT1G58340,0.005444139,0.5,N,N,N
AT4G08685,0.01217067,0.5,N,N,N
AT1G34040,0.01670965,0.5,N,N,N
AT2G04450,0.033238505,0.5,N,N,N
AT5G10920,0.048312088,0.5,N,N,N
AT1G27380,0.048634775,0.5,N,N,N
AT1G31950,0.049615035,0.5,N,N,N
AT3G06680,0.054567991,0.5,N,N,N
AT2G37180,0.059807888,0.5,N,N,N
AT4G10265,0.061564329,0.5,N,N,N
AT2G11910,0.078000833,0.5,N,N,N
AT3G27550,0.086648742,0.5,N,N,N
AT1G27400,0.096338029,0.5,N,N,N
AT4G03100,0.097297201,0.5,N,N,N
AT5G13340,0.101527659,0.5,N,N,N
AT5G20790,0.146499722,0.5,N,N,N
AT2G42310,0.148709697,0.5,N,N,N
AT5G01175,0.156754666,0.5,N,N,N
AT3G13845,0.161828601,0.5,N,N,N
AT3G02080,0.173931318,0.5,N,N,N
AT5G07800,0.175232147,0.5,N,N,N
AT4G37650,0.217730082,0.5,N,N,N
AT4G16510,0.222769498,0.5,N,N,N
AT1G23470,0.226003675,0.5,N,N,N
AT3G17050,0.236089257,0.5,N,N,N
AT5G49010,0.25444691,0.5,N,N,N
AT3G22142,0.290649618,0.5,N,N,N
AT4G30280,0.29501505,0.5,N,N,N
AT1G75590,0.304182545,0.5,N,N,N
AT1G06160,0.351021006,0.5,N,N,N
AT3G58810,0.361771853,0.5,N,N,N
AT5G49152,0.502153914,0.5,N,N,N
AT1G66810,0.521116019,0.5,N,N,N
AT1G32385,-1.246160587,0.51,N,Y,N
AT3G25760,-0.532584183,0.51,N,N,N
AT1G18550,-0.422888358,0.51,N,N,N
ATMG00660,-0.403064858,0.51,N,N,N
AT1G60510,-0.399159119,0.51,N,N,N
AT4G30975,-0.388244653,0.51,N,N,N
AT5G18150,-0.369365423,0.51,N,N,N
AT3G48260,-0.368867318,0.51,N,N,N
AT5G27680,-0.341302388,0.51,N,N,N
AT3G04920,-0.337737313,0.51,N,N,N
AT2G22795,-0.327016687,0.51,N,N,N
AT1G16330,-0.321331406,0.51,N,N,N
AT1G01900,-0.321320516,0.51,N,N,N
AT5G64660,-0.318467405,0.51,N,N,N
AT2G44880,-0.314873337,0.51,N,N,N
AT2G28870,-0.301971865,0.51,N,N,N
AT1G05020,-0.29322406,0.51,N,N,N
AT4G38932,-0.265885505,0.51,N,N,N
AT5G56810,-0.261958169,0.51,N,N,N
AT1G22220,-0.261319391,0.51,N,N,N
AT1G70340,-0.25008587,0.51,N,N,N
AT1G66480,-0.241379388,0.51,N,N,N
AT3G16620,-0.23930147,0.51,N,N,N
AT1G62440,-0.207804885,0.51,N,N,N
AT1G19120,-0.199491497,0.51,N,N,N
AT3G02930,-0.186801184,0.51,N,N,N
AT5G57410,-0.16954159,0.51,N,N,N
AT1G79150,-0.159349994,0.51,N,N,N
AT1G17830,-0.147068388,0.51,N,N,N
AT5G55660,-0.147044022,0.51,N,N,N
AT5G62920,-0.145818027,0.51,N,N,N
AT1G16520,-0.143896666,0.51,N,N,N
AT3G24080,-0.143074764,0.51,N,N,N
AT1G62290,-0.129894458,0.51,N,N,N
AT5G08535,-0.129031064,0.51,N,N,N
AT1G66430,-0.128384879,0.51,N,N,N
AT5G47510,-0.126280529,0.51,N,N,N
AT2G36730,-0.125628543,0.51,N,N,N
AT1G09570,-0.12270553,0.51,N,N,N
AT2G25964,-0.117915912,0.51,N,N,N
AT3G18740,-0.101757703,0.51,N,N,N
AT1G07400,-0.093586407,0.51,N,N,N
AT3G26445,-0.092907784,0.51,N,N,N
AT1G52540,-0.091123434,0.51,N,N,N
AT3G62530,-0.082751175,0.51,N,N,N
AT5G01630,-0.07863251,0.51,N,N,N
AT5G55850,-0.07599941,0.51,N,N,N
AT3G60360,-0.074498534,0.51,N,N,N
AT5G10650,-0.066621514,0.51,N,N,N
AT5G25460,-0.050523138,0.51,N,N,N
AT1G24764,-0.048830291,0.51,N,N,N
AT1G48770,-0.042914093,0.51,N,N,N
AT2G33320,-0.012295771,0.51,N,N,N
AT1G47970,-0.001173435,0.51,N,N,N
AT2G30505,0,0.51,N,N,N
AT5G02502,0.002246247,0.51,N,N,N
AT2G44640,0.002315104,0.51,N,N,N
AT1G14890,0.00671567,0.51,N,N,N
AT1G07610,0.010453618,0.51,N,N,N
AT5G39550,0.017025157,0.51,N,N,N
AT2G32280,0.019680301,0.51,N,N,N
AT2G44930,0.024453044,0.51,N,N,N
AT4G25310,0.025355574,0.51,N,N,N
AT5G27490,0.034055995,0.51,N,N,N
AT1G75960,0.050478445,0.51,N,N,N
AT1G80890,0.061094054,0.51,N,N,N
AT5G02610,0.073407095,0.51,N,N,N
AT1G67250,0.087458688,0.51,N,N,N
AT3G02110,0.097695801,0.51,N,N,N
AT3G61260,0.100820093,0.51,N,N,N
AT2G37630,0.10122205,0.51,N,N,N
AT1G03620,0.114831861,0.51,N,N,N
AT4G29170,0.120854395,0.51,N,N,N
AT5G08040,0.13406177,0.51,N,N,N
AT1G48350,0.135373185,0.51,N,N,N
AT3G15518,0.143603271,0.51,N,N,N
AT5G48650,0.143735478,0.51,N,N,N
AT5G01445,0.144000071,0.51,N,N,N
AT5G01040,0.160742579,0.51,N,N,N
AT2G46330,0.188899535,0.51,N,N,N
AT4G14320,0.19717942,0.51,N,N,N
AT1G70020,0.204358499,0.51,N,N,N
AT3G21805,0.265659875,0.51,N,N,N
AT5G64310,0.272157849,0.51,N,N,N
AT4G29390,0.303985675,0.51,N,N,N
AT3G51300,0.327831379,0.51,N,N,N
AT3G54820,0.345011708,0.51,N,N,N
AT4G20690,0.479897872,0.51,N,N,N
AT2G44630,0.504406147,0.51,N,N,N
AT1G58225,1.065754446,0.51,N,N,N
AT1G51670,-1.168397532,0.52,N,Y,N
AT4G33980,-0.733804952,0.52,N,N,N
AT1G25053,-0.667572259,0.52,N,N,N
AT5G03270,-0.459856003,0.52,N,N,N
AT1G79120,-0.396832904,0.52,N,N,N
AT1G64310,-0.371968777,0.52,N,N,N
AT5G60860,-0.35520529,0.52,N,N,N
AT5G45100,-0.34897359,0.52,N,N,N
AT4G17480,-0.310340121,0.52,N,N,N
AT4G37490,-0.289982968,0.52,N,N,N
AT5G46850,-0.265348152,0.52,N,N,N
AT2G33900,-0.250543462,0.52,N,N,N
AT1G30600,-0.217170354,0.52,N,N,N
AT1G66940,-0.214225822,0.52,N,N,N
AT4G36540,-0.205686055,0.52,N,N,N
AT3G43590,-0.203211291,0.52,N,N,N
AT3G01410,-0.202943956,0.52,N,N,N
AT4G18800,-0.198713875,0.52,N,N,N
AT5G14240,-0.196916239,0.52,N,N,N
AT2G43650,-0.194038313,0.52,N,N,N
AT1G10417,-0.192645078,0.52,N,N,N
AT1G55300,-0.188960031,0.52,N,N,N
AT1G65370,-0.188787735,0.52,N,N,N
AT3G27520,-0.181818404,0.52,N,N,N
AT2G18735,-0.181003961,0.52,N,N,N
AT2G27385,-0.167310002,0.52,N,N,N
AT3G25710,-0.143956809,0.52,N,N,N
AT2G39900,-0.125031079,0.52,N,N,N
AT4G23710,-0.112415891,0.52,N,N,N
AT1G75640,-0.10607259,0.52,N,N,N
AT4G20260,-0.102834828,0.52,N,N,N
AT2G19730,-0.083167966,0.52,N,N,N
AT3G16610,-0.081239848,0.52,N,N,N
AT2G04032,-0.0725125,0.52,N,N,N
AT5G63530,-0.071922701,0.52,N,N,N
AT3G48710,-0.067751964,0.52,N,N,N
AT1G29418,-0.067703143,0.52,N,N,N
AT2G41600,-0.064928939,0.52,N,N,N
AT5G18260,-0.057850069,0.52,N,N,N
AT1G64700,-0.038881527,0.52,N,N,N
AT5G47680,-0.012153941,0.52,N,N,N
AT1G11915,-0.010124217,0.52,N,N,N
AT3G51280,-0.00443809,0.52,N,N,N
AT5G12900,-0.003049217,0.52,N,N,N
